Station,Name,State,Latitude,Longitude,MTS Jan,MTS Feb,MTS Mar,MTS Apr,MTS May,MTS Jun,MTS Jul,MTS Aug,MTS Sep,MTS Oct,MTS Nov,MTS Dec,Events Jan,Events Feb,Events Mar,Events Apr,Events May,Events Jun,Events Jul,Events Aug,Events Sep,Events Oct,Events Nov,Events Dec,MinTemp Jan,MinTemp Feb,MinTemp Mar,MinTemp Apr,MinTemp May,MinTemp Jun,MinTemp Jul,MinTemp Aug,MinTemp Sep,MinTemp Oct,MinTemp Nov,MinTemp Dec
USC00054762,LAKEWOOD,CO,39.7489,-105.1206,8.8,6.7,11.2,8.2,0.6,0,0,0,0.8,3.6,9.8,6.1,2.6,2.5,2.8,1.7,0.3,0,0,0,0.2,0.8,2.1,2.4,18.9,19.9,26.7,34.3,43.1,52.2,58.8,56.8,47,35.5,25.6,18
USC00054770,LAMAR                              HCN,CO,38.0936,-102.6306,6.5,5,5,1.8,0,0,0,0,0.1,1.4,3.3,6.1,2.1,1.6,1.5,0.7,0,0,0,0,0.1,0.2,1.1,2.2,14.5,18,26.7,36.3,47.4,57.5,62.5,61.1,51.2,36.6,24.1,14.9
USC00054834,LAS ANIMAS                         HCN,CO,38.0636,-103.2153,4.7,2.6,3.7,0.8,0.1,0,0,0,0.2,1.2,2.2,3.3,1.8,1.2,1.2,0.2,0.1,0,0,0,0.1,0.2,0.9,1.7,15.1,19.5,28.2,37,47.7,57.3,62.6,61.2,51.5,37.6,24.5,15.6
USC00054934,LEMON DAM,CO,37.3789,-107.6592,28.9,29,23.7,11.6,1.2,0,0,0,0,4.2,20.8,28.2,6.2,7.3,6.5,3.7,0.3,0,0,0,0,1.2,4.8,6.8,9.5,12.3,18.9,26.5,35.3,42.6,48.6,47.8,40.8,31.6,21.8,13
USC00054945,LEROY 9 WSW,CO,40.4897,-103.0822,5.3,5.9,8.1,6.1,0.4,0,0,0,1.1,2.2,6.2,6.7,1.9,2.1,2.4,1.6,0.1,0,0,0,0.2,0.8,1.8,2.2,16.3,18.9,26,33.5,44,53.5,59.7,58,48.2,36.1,25.6,16.2
USC00055025,LINDON 5 WNW,CO,39.7556,-103.4986,5.1,3.5,4.2,3,0.1,0,0,0,0.8,2.4,4.9,5.1,2,1.8,1.8,1.2,0.1,0,0,0,0.2,1.1,1.9,2.7,13.2,15.8,24.1,31.3,41.5,51.3,57.5,55.9,45.8,32.9,21.6,13.2
USC00055116,LONGMONT 2 ESE,CO,40.1589,-105.0736,5.8,3.8,5.6,3.1,0.2,0,0,0,0.3,1.1,6.1,6.2,1.7,1.5,1.6,1.1,0.1,0,0,0,0,0.3,1.5,1.7,10.9,14.2,22,29.6,39.8,48.5,53.7,51.6,42,30.5,20.1,11
USC00055236,LOVELAND 2N,CO,40.435,-105.085,5.8,5.7,9.2,3.8,0.3,0,0,0,0.1,2.8,6.1,7.2,2.1,2.2,2.2,1.6,0.1,0,0,0,0,0.7,1.9,2.2,12.9,15.7,23.1,30.5,40.1,48.4,54.3,52.3,43,31.9,20.6,12
USC00055322,MANASSA                            HCN,CO,37.1742,-105.9392,4.9,4.2,5.6,3.7,0.6,0,0,0,0,2,4.6,6.2,2.4,2.5,2.1,1.5,0.1,0,0,0,0,0.8,1.9,2.5,4,10.3,19.7,26.5,35.3,42.5,47.8,46.4,38.7,27.7,16.4,5.7
USC00055327,MANCOS 1SW,CO,37.335,-108.3161,13.8,12.2,7.6,3.4,0.4,0,0,0,0,0.5,6.6,12.3,4.6,4.1,2.9,1.2,0.2,0,0,0,0,0.2,2.5,3.9,12,15.5,21.7,27,33.6,42.1,49.7,48,40,31,22.3,13.4
USC00055414,MARVINE RCH,CO,40.0239,-107.4336,36.4,30.3,30.2,21.1,5.5,0,0,0,0.3,6.2,34.9,41.2,8.5,7.2,7.9,5.4,1.4,0,0,0,0.1,1.2,5.5,8.8,2.7,3.4,12.1,19,26.6,33.9,39.3,38.6,32.1,22.6,11.3,1.1
USC00055422,MASSADONA 3E,CO,40.2844,-108.605,12.2,8.2,5,2.9,0.9,0,0,0,0,3.4,6.4,10.9,4.1,3.4,2.4,1.1,0.3,0,0,0,0,1.1,2.6,3.6,9.3,13.9,24,31.7,40.5,49,56.3,54.1,45.1,33.5,22.6,11.2
USC00055446,MAYBELL,CO,40.5158,-108.0947,11,10.7,9.1,3,0.8,0,0,0,0.1,2,9.3,12.4,3.7,3.4,3,1.4,0.2,0,0,0,0.1,0.6,2.8,4,1.7,6.8,18.4,25.6,33.4,40.3,47.4,45.8,35.5,25.4,14.8,3.4
USC00055484,MEEKER,CO,40.0358,-107.9058,13.3,11.3,7.4,5.6,0.5,0,0,0,0.1,3.5,11.2,13.9,4.6,3.9,2.9,1.6,0.2,0,0,0,0.1,0.8,3.7,4.8,3.8,8.9,17.8,25.1,31.9,38.6,44.5,43.8,35.8,25.5,15.8,6.5
USC00055531,MESA VERDE NP,CO,37.1997,-108.4892,17.8,13.5,11.9,5,0.3,0,0,0,0,1.6,6.8,16.4,5.2,4.7,4.4,1.7,0.1,0,0,0,0,0.8,2.5,4.5,19.5,22.8,28.7,34,42.6,51,57.4,56.2,48.9,37.8,28,20
USC00055706,MONTE VISTA 2W,CO,37.5811,-106.1869,5.4,4.9,6.5,3.6,0.8,0,0,0,0,1.8,3.6,5.4,1.5,1.5,2.1,1,0.2,0,0,0,0,0.5,1.4,1.9,-1.7,4.4,16.3,23.3,32.4,39.1,45,44.2,34.8,24,12.3,1.3
USC00055722,MONTROSE #2                        HCN,CO,38.4858,-107.8792,4.9,2.8,3.7,0.3,0,0,0,0,0,0.3,2.6,5,1.4,1.1,1.2,0.3,0,0,0,0,0,0.1,0.8,1.9,15.6,20.6,28.4,34.7,43.1,51,56.6,55.2,46.4,35.8,25.4,16.6
USC00055734,MONUMENT,CO,39.1025,-104.8675,14.2,10.3,22.3,22.4,3.1,0,0,0,1.4,9.7,15.9,12.8,4.2,4.2,5.4,5.4,0.9,0,0,0,0.5,1.9,4.6,4.8,16.2,18,22.9,28.8,38,46.4,52.7,51.6,43.8,33.5,22.5,15.3
USC00055797,MT EVANS RSCH STN,CO,39.6561,-105.5997,24.4,33.9,54.4,61.1,25.9,4.3,0,0.1,11,25.8,39.9,20.1,7.7,7.5,9.8,10.6,6.4,1.5,0,0.1,2.5,5.7,8.3,6.7,7.1,7.6,12.9,17.6,27.1,34.3,40.7,40,32.5,25.4,13,7.1
USC00055922,NEW RAYMER,CO,40.6089,-103.8461,4.7,4.3,5.5,3.7,0.2,0,0,0,1,2.2,5.3,4,2,1.8,2.1,1.1,0.1,0,0,0,0.4,0.7,2.3,1.7,13.1,15.3,23.4,31.2,41.6,51.2,57.6,55.8,45.7,33.4,20.9,12.9
USC00055934,NEW RAYMER 21 N,CO,40.9319,-103.8678,5.5,5.5,8.2,5.4,1.3,0,0,0,0.7,3.8,6.8,6.6,1.7,2.2,2.5,1.8,0.3,0,0,0,0.3,1,2.2,2.3,11.1,13,19.7,26.3,36.3,45.7,52.2,50.9,41.1,29.3,18.9,10.8
USC00055984,NORTHGLENN,CO,39.8989,-105.0133,6.8,5.6,7.5,5.7,0.6,0,0,0,0.1,1.5,7.1,6.6,2.5,2.4,2.6,2,0.2,0,0,0,0.1,0.8,2.4,2.4,18.7,20.4,28.1,34.6,44.3,52.8,58.1,57.1,48,37,26.4,18.2
USC00056012,NORWOOD,CO,38.1317,-108.2864,11.8,10.8,9,4.3,0.8,0,0,0,0.1,2,10.4,10.5,4.1,4.1,2.8,1.6,0.4,0,0,0,0,0.7,2.6,3.9,12.6,16.8,24.3,30,37.8,45.1,51.6,50.8,43.1,32.8,22,13.4
USC00056023,NUNN,CO,40.7064,-104.7833,5.9,5.1,8.5,4.8,0.4,0,0,0,1.2,1.9,7.8,5.1,2.2,1.9,2.7,1.5,0.1,0,0,0,0.4,0.9,2.8,2.6,11.6,14.4,22.2,29.8,39.7,48.7,54.7,53.1,43.6,31,20.9,12.5
USC00056131,ORDWAY 2 ENE,CO,38.2222,-103.7219,2.7,2.3,2.8,0.5,0.5,0,0,0,0.1,0.3,0.9,3.8,0.9,0.8,0.8,0.1,0.1,0,0,0,0.1,0.1,0.5,1.2,10.7,15,23.5,32,43.5,53,58.6,57.2,46.6,33,19.9,11.6
USC00056136,ORDWAY 21 N,CO,38.53,-103.7058,3.1,2.5,3.2,1.9,0,0,0,0,0.1,0.6,2.1,3.2,1.2,1.4,1.5,0.7,0,0,0,0,0,0.3,1,1.3,13.2,17.2,25.2,33.4,44.6,53.9,59.4,57.8,47.7,34.6,22.1,13.8
USC00056203,OURAY,CO,38.0206,-107.6686,20.4,21.5,26.3,14.3,5.2,0.3,0,0,0.4,5.6,21.1,19.3,6,5.7,6.9,4.4,1.4,0.1,0,0,0.1,2,5.7,5.9,14.6,17.7,23.7,30.4,38.2,45.4,51.4,50.2,43.5,33.6,23.5,15.2
USC00056258,PAGOSA SPRINGS,CO,37.2425,-107.0169,23.2,17.6,14.5,4.8,0.2,0,0,0,0,2.8,13.2,17.9,5.7,5.2,4.8,1.5,0.1,0,0,0,0,0.9,3.8,5.9,5.4,11.1,17.8,25.1,31.9,37.6,46.2,46.1,37.3,27.2,16.3,5.7
USC00056266,PALISADE,CO,39.1136,-108.3506,4.6,2.4,1.2,0.5,0,0,0,0,0,0.1,1.5,4,1.6,1,0.7,0.3,0,0,0,0,0,0.1,0.7,1.4,19.3,25.4,33.5,39.9,49.1,57.4,63.9,61.8,53,41.1,30,21
USC00056306,PAONIA 1SW,CO,38.8522,-107.6236,11.6,7.7,5.7,2.1,0,0,0,0,0.1,1,5.2,10.3,4.3,3.1,2,0.7,0,0,0,0,0,0.5,2.1,3.9,15.9,21.6,28.9,34.7,42.8,50.7,57.4,56.2,47.9,37.6,27,17.4
USC00056765,PUEBLO RSVR,CO,38.2597,-104.7169,3.9,2.9,3,1.3,0.3,0,0,0,0,1,2.8,4.1,1.2,0.8,1,0.4,0.1,0,0,0,0,0.3,0.9,1.9,17.9,20.1,28.6,36,46.3,55.8,61.7,60,50.7,37.5,26.8,19
USC00056816,RALSTON RSVR,CO,39.8297,-105.2353,8,7.8,13.7,9.5,1,0,0,0,0.7,3.9,9.2,11,3,3.3,4.1,2.9,0.5,0,0,0,0.3,1.1,3.2,3.3,22,21.8,27.1,34.3,44.3,52.9,59.5,57.9,49.1,38.3,28.1,21.4
USC00056832,RANGELY 1E,CO,40.0892,-108.7722,7.7,5.4,3.3,2.1,0.1,0,0,0,0,0.2,3.4,7.4,3.2,2.6,1.3,0.7,0,0,0,0,0,0.2,1.4,3.3,3.5,10.6,23.7,31.7,40.7,49.4,56,54.2,44.2,31.9,19.9,6.7
USC00057020,RIDGWAY,CO,38.15,-107.7583,12.5,12.5,17.9,8,1.7,0,0,0,0.2,3.7,12.6,14,4.1,4,4.4,2.2,0.6,0,0,0,0.1,1.2,3.4,4.7,5.7,12,19.7,27.1,33.3,39.4,45.7,44.8,36,26,17.3,7.5
USC00057031,RIFLE,CO,39.5447,-107.7853,11,9.4,3.3,0.4,0,0,0,0,0,0.7,4.7,12.6,3.8,2.8,1.1,0.2,0,0,0,0,0,0.3,1.7,4.1,11.8,17.7,24.8,30.9,39.5,46.5,53,52.2,42.7,31.8,22.6,12.4
USC00057050,RIO GRANDE RSVR,CO,37.7219,-107.2667,20.8,24.5,23,16.2,3.5,0,0,0.2,0.5,7.6,18.4,17.3,4.1,6.1,5.9,5.5,0.9,0,0,0,0.1,1.9,4.1,4.7,-5.2,-1.4,6.9,17.6,28.1,34.6,40.4,39.7,32.5,24,10.6,-2
USC00057167,ROCKY FORD 2 SE                    HCN,CO,38.0392,-103.6933,4.8,2.9,5.1,1.7,0.4,0,0,0,0.2,1.7,2.9,4.5,1.6,1.1,1.8,0.6,0,0,0,0,0.1,0.4,1,2,14.8,19,26.9,35.7,46.2,55.2,59.8,58.4,48.8,35.8,23.9,15.2
USC00057287,RUSH 1N,CO,38.8611,-104.0939,4.1,3.4,5.5,4.6,0.4,0,0,0,0.2,1.5,3.6,5.1,1.6,1.3,1.4,1.2,0.1,0,0,0,0.1,0.5,1.4,1.7,15.4,17.5,24.6,31.8,41.5,50.1,55.7,54.5,45,33.9,23.3,15.7
USC00057296,RUSTIC 9WSW,CO,40.7022,-105.7106,6,6.2,13.4,13.9,3,0.1,0,0,2.4,6.1,7.7,6.7,3,3.3,3.9,4.3,1.3,0.1,0,0,0.6,1.8,3.5,3.4,15.2,14.9,20.6,25,32.9,40.5,47.6,46.4,38.5,29.7,21.2,14.1
USC00057309,RUXTON PARK,CO,38.8417,-104.9742,11.3,13.3,29.7,30.8,10.9,0.4,0,0,1.7,11.8,13.7,16.9,3.8,4.5,7.2,6.1,2.7,0.3,0,0,0.6,2.6,3.9,4.3,9.2,10.2,16.2,23,31.3,39.2,43.6,42.4,35.5,26.6,16.6,9.5
USC00057317,RYE 1SW,CO,37.9136,-104.9483,20.8,16.5,29.4,20.9,1.6,0,0,0,0.2,9,13.8,22.1,4.5,4.5,5.4,4,0.9,0,0,0,0.2,1.7,3,4.8,20.5,21.2,26,32.9,42,50.3,55.5,54.4,47.8,37,27.1,19
USC00057337,SAGUACHE                           HCN,CO,38.0858,-106.1444,4.2,4.1,5.9,1.9,0.6,0,0,0,0,0.9,2.4,4.4,1.6,1.6,1.7,0.7,0.1,0,0,0,0,0.2,1.1,1.7,6.3,12.4,22.4,27.8,36.4,44.1,49.7,48.7,40.6,30.3,19,8.1
USC00057370,SALIDA,CO,38.5328,-106.0158,5.5,5.3,8.4,6.9,2.3,0,0,0,0.1,4.1,5.6,4.9,1.9,1.9,2.2,2.1,0.3,0,0,0,0,1,2,2.3,10.4,13.2,19.4,27.1,34.9,42.3,48.4,46.9,37.5,27.5,18.4,10.6
USC00057515,SEDGWICK 5 S,CO,40.8592,-102.5167,5.6,6.6,6.3,4.7,0.1,0,0,0,0.4,1.9,5.3,6.5,2,2.5,2.8,1.5,0.1,0,0,0,0.1,0.6,1.7,2.2,13.8,16.6,23.6,31.9,42.9,53.2,58.7,57.2,47.2,34.5,23.1,13.7
USC00057572,SHEEP MTN,CO,37.715,-105.2353,8.9,8.9,8.7,8.3,1.6,0,0,0,0.1,3.1,8.3,10.4,2.4,2.9,3,2,0.4,0,0,0,0.1,1.2,2.2,2.3,18.5,19.4,23.8,29.3,38,46.6,51.6,51.1,43.6,34.4,24.8,18
USC00057656,SILVERTON,CO,37.8089,-107.6633,26.9,27.5,28.9,20.4,7.5,0.3,0,0,0.4,8.6,25.1,27.1,7.2,7.5,7.8,6.1,2.2,0.1,0,0,0.4,2.7,6.6,7.3,-4.3,0,7.6,18,27.6,32.8,39.4,39,31.1,21.5,9.1,-2.2
USC00057848,SPICER,CO,40.4725,-106.4475,17.5,20.5,19.6,15.7,5.9,0.3,0,0,1,7.2,18.4,19.5,6.8,5.9,6.2,5.6,1.7,0.2,0,0,0.3,2.4,6.5,6.6,8,8.5,15.4,23,31.2,37.1,43.1,42.3,33.8,25.4,15.9,8.4
USC00057866,SPRINGFIELD 7 WSW,CO,37.3694,-102.7428,5.2,4.4,6.6,3.4,0.7,0,0,0,0.5,1.7,3.6,4.9,1.4,1.4,2.1,0.8,0.1,0,0,0,0.1,0.5,1.2,1.8,18.3,20.8,27.5,34.9,45.3,54.4,59.5,58.6,50.3,38.4,27.1,19.3
USC00057936,STEAMBOAT SPRINGS                  HCN,CO,40.4883,-106.8233,41.7,30.8,20.7,13.1,2.5,0.1,0,0,0.4,6.4,25.4,38.5,10.9,9.4,6.7,4.4,0.8,0,0,0,0.2,2.4,7.5,10.8,3.1,6.5,17.2,26,33.6,38.6,44.8,43.6,34.9,26.1,16.1,5.2
USC00057950,STERLING,CO,40.6278,-103.2083,4,4.2,4,2.3,0,0,0,0,0.2,0.2,4.2,5.8,1.4,1.6,1.5,0.8,0,0,0,0,0.1,0.3,1.4,2.4,14.4,18.2,26.2,34.8,45.8,55.7,61.4,59.4,48.2,35,24,14.5
USC00058008,STRATTON,CO,39.3047,-102.6003,4.2,5.5,5.5,4.6,0,0,0,0,0.3,2.1,6.5,3.4,1.6,1.7,1.6,1,0,0,0,0,0.1,0.5,1.7,1.6,16.7,18.6,25.8,33.5,44.1,54.2,59.9,58.6,48.7,36.5,25.6,16.6
USC00058022,STRONTIA SPRINGS DAM,CO,39.4344,-105.1208,13,11.1,18.2,12.9,0.8,0,0,0,0.7,5.1,10.8,17.1,3.8,3.5,4.3,3.4,0.3,0,0,0,0.2,1.2,3.6,3.9,14,16.4,23.7,30.3,39.6,47.6,54.4,53.5,43.6,32.3,22.7,13.6
USC00058064,SUGARLOAF RSVR,CO,39.2494,-106.3714,10.5,18.3,18.2,14.7,5.9,0.5,0,0,1.1,6,16.2,13.8,4.7,4.9,6.1,5.2,1.5,0.1,0,0,0.4,1.7,4.9,4.7,4.4,4.3,10,18.7,28,35.1,40.2,39.2,32.1,24.3,15,6.8
USC00058157,TACONY 13 SE,CO,38.3422,-104.0567,4.7,3.1,4.8,2.6,0.4,0,0,0,0.2,0.7,3.6,4.4,1.6,1.3,1.7,0.9,0,0,0,0,0.1,0.2,1.1,1.8,18.6,21.6,28.8,36.8,47,55.7,61.2,59.8,50.6,38.6,27.2,19.2
USC00058204,TELLURIDE 4WNW                     HCN,CO,37.9492,-107.8736,24.6,26.9,34.7,20.3,8.3,0.4,0,0,1,8.4,24.7,26.2,8.3,8.1,9.2,6.1,2.2,0.1,0,0,0.3,2.7,6.4,8.1,2.4,6.5,13.8,21.6,29.3,34.7,40.7,40.9,33.5,24.2,13.3,3.7
USC00058290,TIMPAS 13 SW,CO,37.6667,-103.9167,7.4,8,8.7,5.3,1.2,0,0,0,0.5,1.7,9,8,2.8,3,2.9,1.7,0.2,0,0,0,0.2,0.6,2.4,2.8,18.3,20.2,28.1,35.2,45.7,55.1,60.9,59.4,50.8,38,27.1,18.9
USC00058429,TRINIDAD                           HCN,CO,37.1786,-104.4869,8.6,8.4,11.1,7.5,0.7,0,0,0,0.2,3.8,8.4,10.1,2.4,2.3,2.5,1.3,0.1,0,0,0,0.1,0.6,1.5,2.5,18.9,20.9,27.8,34.7,44.1,52.4,57.1,55.6,48.1,36.8,26.2,18.6
USC00058560,URAVAN,CO,38.3761,-108.7422,2.6,1.9,0.6,0.3,0,0,0,0,0,0.2,0.7,4.3,0.7,0.5,0.2,0.1,0,0,0,0,0,0,0.3,1.6,16,22.3,30,36,45.5,53.7,60.5,59.3,49.3,37.5,26.5,18.4
USC00058575,VAIL,CO,39.6394,-106.3539,35.2,36,26.3,21.2,4.8,0.3,0,0,0.9,7.2,28.9,29.2,10.1,9.3,7.9,6.3,1.8,0.1,0,0,0.5,2.5,8.5,8.5,4.9,8.5,16.2,23.4,31.1,35.8,41.7,40.8,33.7,25.1,14.9,6.8
USC00058582,VALLECITO DAM,CO,37.3806,-107.5811,17.3,19.5,15.1,4.4,0.4,0,0,0,0,0.3,11,21.4,4.1,4.9,4.8,1.9,0.2,0,0,0,0,0.3,2.6,5.8,6.4,10.4,19.3,26.5,34.5,41.2,48.4,48,40.2,30.2,20.1,11.5
USC00058690,VIRGINIA DALE 7 ENE,CO,40.9656,-105.2186,9.7,7.4,15.5,18.9,6.4,0.4,0,0,2.2,7.9,10.3,9.9,2.8,2.5,3.6,4,1.6,0.1,0,0,0.4,1.9,2.5,2.8,15.4,15,21.8,26.8,35.8,42.8,49.7,47.9,39.7,29.3,21,14.2
USC00058756,WALDEN,CO,40.7442,-106.2792,8.2,7.8,8.3,8.6,3,0.2,0,0,1.2,4.9,10.9,9.5,2.5,2.7,3.1,2.7,0.9,0.1,0,0,0.4,1.6,3.5,3.3,3.6,5.5,14.3,21.2,28.8,35.8,40,38.3,30.9,22.7,12.9,5
USC00058781,WALSENBURG 1 NW,CO,37.6303,-104.7956,11.8,13.2,22,14.4,2.6,0,0,0,0.6,5.8,14.6,15.9,3.4,3.5,4.6,2.7,0.4,0,0,0,0.3,1.1,3.2,4,19.9,20.6,26.5,33.7,42.8,51,56.9,55.8,47,36.6,26.7,19.2
USC00058793,WALSH 1 W,CO,37.3822,-102.2986,5.3,3.7,4.6,2.2,0.1,0,0,0,0.2,0.7,2.3,5.2,1.6,1.2,1.7,0.5,0,0,0,0,0.1,0.1,1,1.6,18.5,21.3,28.4,36.8,47.4,57,62,61,52.1,39.2,28,19.1
USC00058839,WATERDALE,CO,40.4256,-105.2103,6,6.2,9.9,3.5,0.4,0,0,0,0.7,2.3,5.3,8.3,2.3,2.5,2.8,1.1,0.2,0,0,0,0.2,0.6,1.6,2.4,16.5,18.7,26.5,33.9,43.2,50.9,56.8,55.5,46.7,35.6,25.8,16.8
USC00058931,WESTCLIFFE,CO,38.1311,-105.4661,10.1,10.7,18.3,18.2,5.1,0,0,0,0.6,8.5,10.5,9.9,3.1,3.1,5,3.4,1.1,0,0,0,0.3,1.7,2.8,3.1,7,11.3,18.7,25.9,33.6,40.4,44.9,44,36.8,26.1,16.2,8.5
USC00058995,WHEAT RIDGE 2,CO,39.775,-105.1169,9.9,9.3,15.8,12.1,1.9,0,0,0,1.6,5.7,12.1,12.6,3.1,3,3.8,3.1,0.5,0,0,0,0.4,1.4,3.2,3.2,16.4,18.1,25.2,32.7,41.8,49.9,55.7,53.8,44.1,33,23.1,15.8
USC00059096,WILLIAMS FORK DAM,CO,40.0375,-106.2039,11.9,12.7,10.5,10.1,1.7,0.1,0,0,0.5,4.2,11.7,11.4,5.7,6.1,5,4.4,1,0.1,0,0,0.2,2,5.3,5.7,-1.1,1.5,12.9,22.4,30.7,37.3,43,41.9,33.3,23.7,13.7,2.2
USC00059181,WOLF CREEK PASS 1 E,CO,37.4744,-106.7906,57.7,63.6,66.7,46.9,12.3,0.6,0,0,4.2,27,57.4,55.7,8.8,9.9,11,8,3.1,0.4,0,0,0.6,5.2,9.1,9,6.1,6.9,11.7,17.8,27.9,35.4,40.6,39.4,33.5,24,12.4,6.3
USC00059243,WRAY                               HCN,CO,40.0714,-102.2325,5.8,4.7,5.1,3.1,0.1,0,0,0,0.3,1.5,3.3,4.3,1.8,1.9,1.9,1.1,0,0,0,0,0.1,0.6,1.3,1.6,16.1,19,25.9,34.1,45.7,55.8,61.3,59.4,48.7,35.7,24.9,16.1
USC00059265,YAMPA,CO,40.1561,-106.9092,22.8,18.9,18.1,15.1,3.6,0.3,0,0,0.7,6.3,20.5,22.3,8.8,7.3,6.6,5,1.3,0.1,0,0,0.4,2.2,7,8.3,6.5,7.6,16.2,24.4,32.6,39.8,46.4,45.4,36.9,27,16,7.4
USC00059275,YELLOW JACKET 2 W,CO,37.5206,-108.7561,17.9,13.2,10,3.8,0.6,0,0,0,0,1.7,7.4,11.2,4.2,4.3,3,0.8,0.2,0,0,0,0,0.4,2.3,3.4,16.3,19.9,26.4,32.3,40.3,48.8,55,54.2,47.1,37,26,17.7
USC00059295,YUMA,CO,40.1236,-102.7217,5.9,3,5.3,3.4,0,0,0,0,0.2,1.4,4.5,5.6,1.7,1.3,1.5,0.5,0,0,0,0,0,0.4,1.3,1.9,17.3,19.7,27,34.8,46.2,56,61.2,59.6,49.2,37,25.8,16.8
USC00060227,BAKERSVILLE,CT,41.8417,-73.0086,14.2,14.4,13.1,2.5,0,0,0,0,0,0.2,2.4,12.6,4.5,3.8,2.9,0.4,0,0,0,0,0,0.1,0.7,2.9,13.2,16.4,23.3,33.4,42.9,53.2,57.3,55.7,47.8,36.5,28.8,19.9
USC00060973,BURLINGTON,CT,41.7944,-72.9319,9.6,9.1,4.4,0.1,0,0,0,0,0,0,0.4,7.7,2,1.8,1.3,0.1,0,0,0,0,0,0,0.1,1.6,15.3,17.5,25.6,36.1,46,55.7,60.6,59.2,51.1,39.3,31.3,21.9
USC00061762,DANBURY,CT,41.4,-73.4167,14,11.3,8.5,2,0,0,0,0,0,0,1.2,8.3,4.2,2.9,2.6,0.4,0,0,0,0,0,0,0.4,2.4,19.2,21.8,28.6,38.9,48.4,58.5,63.4,61.8,53.4,41.8,33.6,24.6
USC00063207,GROTON                             HCN,CT,41.3511,-72.0389,6,7.5,3,0.8,0,0,0,0,0,0,0.8,5.1,2.5,1.9,1,0.3,0,0,0,0,0,0,0.2,1.5,22.5,24.9,31.6,40.9,49.5,59.1,65.3,64.5,57.2,46,37.9,28.2
USC00064488,MANSFIELD HOLLOW LAKE,CT,41.7569,-72.1856,9.9,6,6,1.7,0,0,0,0,0,0.1,1.2,5.3,3.8,2.5,2,0.4,0,0,0,0,0,0,0.5,2.1,13.4,16.2,23.9,34.5,43.8,53.5,59.3,57.4,48.3,35.9,29.7,19.9
USC00064767,MIDDLETOWN 4 W,CT,41.55,-72.7167,10.9,8.7,5.7,1.2,0,0,0,0,0,0,1.5,7.6,3.3,2.8,2.1,0.3,0,0,0,0,0,0,0.4,2.4,20.8,23.4,30.4,39.8,48.6,58,63,61.8,54.3,43.9,36.2,25.8
USC00065077,MT CARMEL,CT,41.4075,-72.9033,9,8.3,5.2,0.9,0,0,0,0,0,0,1.3,6.3,3.1,2.4,1.5,0.2,0,0,0,0,0,0,0.4,1.9,19.5,22.2,28.4,38.2,47.5,56.8,62.6,61.1,53.4,42.2,34.4,25.3
USC00065445,NORFOLK 2 SW,CT,41.9725,-73.2208,20,17.3,14.5,5.4,0,0,0,0,0,0.7,4.1,16.4,5.9,4.9,4,1.3,0,0,0,0,0,0.3,1,4.9,12.8,15.1,22.4,33.9,44.6,54,58.6,57.3,49.6,38.3,30,19.6
USC00065910,NORWICH PUB UTILITY PLANT,CT,41.5269,-72.0642,8.8,8,3.6,0.8,0,0,0,0,0,0,0.2,6.6,1.9,1.8,1,0.2,0,0,0,0,0,0,0.1,1.3,18.6,21.3,27.6,37.4,46.6,56.5,62.2,60.7,52.3,40.8,32.7,24.1
USC00067373,SHEPAUG DAM,CT,41.7167,-73.3,17.3,10.2,9.6,2.8,0,0,0,0,0,0,2.2,9.3,4.8,3.4,2.8,0.8,0,0,0,0,0,0,0.7,3.1,12.5,15.6,22.8,32.4,42.7,52.1,57.2,56.1,49,38.1,29.4,19.5
USC00067970,STAMFORD 5 N                       HCN,CT,41.1247,-73.5475,9.8,9.1,5.1,0.9,0,0,0,0,0,0,0.8,5.5,3.2,2.2,1.7,0.3,0,0,0,0,0,0,0.3,1.8,20,22.2,29.2,38.8,48.1,57.1,62.3,61.1,53.9,42.4,34.1,25.3
USC00068138,STORRS                             HCN,CT,41.795,-72.2286,8.1,11.1,5.5,1.1,0,0,0,0,0,0,0.9,6.7,2.8,2.4,1.8,0.2,0,0,0,0,0,0,0.3,1.8,18.5,21.6,28,38.1,47,56.7,61.8,60.2,53,42.2,34.7,24.4
USC00069388,WEST THOMPSON LAKE,CT,41.9442,-71.9031,11.6,8.1,6.2,1.6,0,0,0,0,0,0,1.1,8.2,3.7,2.9,2.1,0.3,0,0,0,0,0,0,0.4,2.5,13.6,16.1,23.5,33.8,43.9,53.5,59,57.4,48.7,36.6,29.2,19.5
USC00072730,DOVER                              HCN,DE,39.1467,-75.5056,4.6,7.7,0.3,0,0,0,0,0,0,0,0.2,2.9,1.4,1.5,0.2,0,0,0,0,0,0,0,0,0.7,27.1,29,35.6,44.3,53.8,63.4,68.4,67,60.1,48.7,39.8,31
USC00073570,GEORGETOWN 5 SW,DE,38.6333,-75.45,5,6.1,0.6,0.2,0,0,0,0,0,0,0.1,1.2,1.5,1.2,0.2,0.1,0,0,0,0,0,0,0,0.5,25.4,27.1,33.5,41.8,51.6,61.2,65.6,64.7,56.9,45.5,37.2,28.8
